AltitudeVariation,AltitudeVariation_entropy,AltitudeVariation_complexity,AltitudeVariation_fisher,VehicleSpeedInstantaneous,VehicleSpeedInstantaneous_entropy,VehicleSpeedInstantaneous_complexity,VehicleSpeedInstantaneous_fisher,VehicleSpeedAverage,VehicleSpeedAverage_entropy,VehicleSpeedAverage_complexity,VehicleSpeedAverage_fisher,VehicleSpeedVariance,VehicleSpeedVariance_entropy,VehicleSpeedVariance_complexity,VehicleSpeedVariance_fisher,VehicleSpeedVariation,VehicleSpeedVariation_entropy,VehicleSpeedVariation_complexity,VehicleSpeedVariation_fisher,LongitudinalAcceleration,LongitudinalAcceleration_entropy,LongitudinalAcceleration_complexity,LongitudinalAcceleration_fisher,EngineLoad,EngineLoad_entropy,EngineLoad_complexity,EngineLoad_fisher,EngineRPM,EngineRPM_entropy,EngineRPM_complexity,EngineRPM_fisher,MassAirFlow,MassAirFlow_entropy,MassAirFlow_complexity,MassAirFlow_fisher,VerticalAcceleration,VerticalAcceleration_entropy,VerticalAcceleration_complexity,VerticalAcceleration_fisher,FuelConsumptionAverage,FuelConsumptionAverage_entropy,FuelConsumptionAverage_complexity,FuelConsumptionAverage_fisher
-2.2999878,0.813029427411028,0.17349394792379352,0.813029427411028,64.85183716,0.7126648778425745,0.2256415588899213,0.7126648778425745,35.70979408,0.44718371530853895,0.26578323278079996,0.44718371530853895,176.0604348,0.5486273173210352,0.2689312060280274,0.5486273173210352,0.45036316,0.9629983215003903,0.046749404812313385,0.9629983215003903,-1.15,0.7735428079859217,0.19879155915326166,0.7735428079859217,30.58823586,0.9571263346425111,0.04915558338406845,0.9571263346425111,2062.0,0.7674193103741952,0.201679705529915,0.7674193103741952,16.80999947,0.9413671103137375,0.06956778592290555,0.9413671103137375,0.547,0.860557465127572,0.13521447562724154,0.860557465127572,15.70828915,0.5425589877476998,0.2636080400936665,0.5425589877476998
-1.7999878,0.8119201845398959,0.17423540053412126,0.8119201845398959,65.75255585,0.7111509954893018,0.2263101929227932,0.7111509954893018,37.11341604,0.4455154310414023,0.265572143797814,0.4455154310414023,199.0744401,0.5487221316681664,0.26896397123056065,0.5487221316681664,0.45035553,0.9625646418355722,0.047186662868112905,0.9625646418355722,-1.07,0.7729623973017048,0.19896339529434023,0.7729623973017048,29.80392265,0.9572440832134788,0.04899231918585135,0.9572440832134788,2085.0,0.7659215084823611,0.20259423890110653,0.7659215084823611,16.85000038,0.9413280689469512,0.06961992577227206,0.9413280689469512,0.523,0.8610179281382209,0.13497213538907926,0.8610179281382209,15.53280544,0.5408970828729917,0.263811862282614,0.5408970828729917
-1.8000488,0.8125027121650026,0.17401655887138198,0.8125027121650026,65.52737427,0.7116933965713274,0.2261787651146878,0.7116933965713274,37.80396795,0.4455154310414023,0.265572143797814,0.4455154310414023,209.4005903,0.5488136523754577,0.26899559973325426,0.5488136523754577,-0.22518158,0.9624579427393921,0.047269529329909604,0.9624579427393921,-1.06,0.7720372995661553,0.19939942444459763,0.7720372995661553,16.86274529,0.9574090115881607,0.048808127149202817,0.9574090115881607,2097.0,0.7650377217564204,0.20285373918195976,0.7650377217564204,17.10000038,0.9411004914664033,0.06977734964019969,0.9411004914664033,0.5,0.8602688283302194,0.13549489454454017,0.8602688283302194,15.45822144,0.539642832876047,0.26378085923542854,0.539642832876047
-0.7999878,0.8128573147126018,0.17370032444327504,0.8128573147126018,66.20291901,0.7116690032626566,0.22619944135167544,0.7116690032626566,39.19257794,0.4455154310414023,0.265572143797814,0.4455154310414023,230.0960987,0.5489018820091502,0.2690260922626569,0.5489018820091502,-0.90071869,0.9623368467120477,0.04736371209554239,0.9623368467120477,-0.941,0.772121145053731,0.1993966107706041,0.772121145053731,8.235294342,0.9569441651504721,0.049182429315596896,0.9569441651504721,2062.0,0.7649968613017822,0.20289061842916703,0.7649968613017822,14.46000004,0.9410222535491042,0.06988191597658101,0.9410222535491042,0.449,0.8597830001439033,0.13575504556848964,0.8597830001439033,15.27307892,0.539642832876047,0.26378085923542854,0.539642832876047
-0.3999634,0.8124434485022427,0.1740546822247225,0.8124434485022427,64.62665558,0.7125036696249637,0.2254801552042337,0.7125036696249637,40.47235088,0.4455154310414023,0.265572143797814,0.4455154310414023,245.5424299,0.5489868230400488,0.2690554495186722,0.5489868230400488,-0.67554474,0.9623069119897454,0.04739281387372417,0.9623069119897454,-0.758,0.7722000310109166,0.1993939714107049,0.7722000310109166,9.019607544,0.9569441651504721,0.049182429315596896,0.9569441651504721,2018.0,0.7659260917435516,0.20259685193099983,0.7659260917435516,13.53999996,0.9407711835962269,0.07013653497282726,0.9407711835962269,0.375,0.8592466565095559,0.136055343169726,0.8592466565095559,15.08853626,0.539642832876047,0.26378085923542854,0.539642832876047
-0.4000244,0.8125027121650026,0.17401655887138198,0.8125027121650026,38.95613861,0.7134154364022274,0.22533197754303766,0.7134154364022274,45.84664675,0.4455154310414023,0.265572143797814,0.4455154310414023,221.2470817,0.5506608141578069,0.26884470418305,0.5506608141578069,-6.30503845,0.9622940026714227,0.047407423186125744,0.9622940026714227,0.488,0.7722739624566614,0.1993915047473857,0.7722739624566614,16.47058868,0.9567864252039695,0.04940168116170057,0.9567864252039695,1111.0,0.7661666471074958,0.20258872854660348,0.7661666471074958,11.64000034,0.9405557788478932,0.07028907932358944,0.9405557788478932,-0.203,0.8583962256694172,0.13668778339999277,0.8583962256694172,14.62809563,0.539642832876047,0.26378085923542854,0.539642832876047
-0.2000122,0.8128573147126018,0.17370032444327504,0.8128573147126018,33.1014595,0.7137221043453547,0.2253490669863068,0.7137221043453547,45.95923675,0.4455154310414023,0.265572143797814,0.4455154310414023,217.542104,0.5518079397058391,0.2689128607090051,0.5518079397058391,-5.85467911,0.9623688937218369,0.04730510424239095,0.9623688937218369,0.664,0.7723429440870131,0.199389209269521,0.7723429440870131,20.3921566,0.956230921209372,0.05005665851129726,0.956230921209372,1051.0,0.7664019445099772,0.20258085615280372,0.7664019445099772,7.150000095,0.9400683399528901,0.07071764077690752,0.9400683399528901,-0.273,0.8583962256694172,0.13668778339999277,0.8583962256694172,14.55793858,0.539642832876047,0.26378085923542854,0.539642832876047
0.0,0.8123051271385276,0.17421778940267305,0.8123051271385276,27.92231941,0.7140238227776121,0.22536597154372867,0.7140238227776121,45.95173076,0.4470798525266969,0.2658164919446152,0.4470798525266969,217.8139681,0.5529744731495049,0.26897079997703327,0.5529744731495049,-5.17914009,0.9624474781359744,0.04720633453005472,0.9624474781359744,0.855,0.7724069802769248,0.19938708357132942,0.7724069802769248,23.13725471,0.9560283230552339,0.05024317430676222,0.9560283230552339,905.0,0.7666320003946611,0.20257322906643957,0.7666320003946611,7.289999962,0.9403045229560727,0.0705534573719356,0.9403045229560727,-0.316,0.8583962256694172,0.13668778339999277,0.8583962256694172,14.51581573,0.539642832876047,0.26378085923542854,0.539642832876047
-0.1000366,0.8119505245909283,0.1745334800118194,0.8119505245909283,21.61728096,0.7143206100981488,0.22538268738893216,0.7143206100981488,45.85039981,0.4488097351454281,0.2659988565075457,0.4488097351454281,222.1922597,0.554581062478725,0.26878857356780145,0.554581062478725,-6.30503845,0.9623472883902782,0.047347494996051696,0.9623472883902782,1.05,0.7724660750819335,0.19938512635140915,0.7724660750819335,24.31372643,0.9560283230552339,0.05024317430676222,0.9560283230552339,896.0,0.7668568307560569,0.20256584178482748,0.7668568307560569,7.210000038,0.9409312869639457,0.06995104039419121,0.9409312869639457,-0.383,0.8578767121993459,0.13696826255450806,0.8578767121993459,14.50015736,0.5381446462377502,0.2638687211176158,0.5381446462377502
0.2000122,0.8115309176077884,0.17507648985477406,0.8115309176077884,15.08705902,0.7146124842941245,0.2253992108105677,0.7146124842941245,45.62897282,0.4488967779801699,0.26604120588966407,0.4488967779801699,233.0053209,0.554656715767459,0.26881413378979907,0.554656715767459,-6.53022194,0.9621591575693976,0.047530497933884995,0.9621591575693976,1.16,0.7714747413522645,0.19986816791588458,0.7714747413522645,24.70588303,0.9560283230552339,0.05024317430676222,0.9560283230552339,881.0,0.7670764511467923,0.2025586889812366,0.7670764511467923,6.619999886,0.9414082737551887,0.06953745374204522,0.9414082737551887,-0.41,0.8569365615401745,0.13770816643517209,0.8569365615401745,14.50871086,0.53814464623775,0.26386872111761495,0.53814464623775
